asn=0    	id=-1  	Main	copying configuration file /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/config2.json to output directory /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/results/single_model_diff_packet_period/7200s-5704-17-0/config2.json
asn=0    	id=-1  	Main	initializing 7200 seconds long simulation...
asn=0    	id=-1  	network	network stats has been reset
asn=0    	id=-1  	Main	time.timeline.slot_timings 0.005704,0.005704,0.005704,0.005704,0.005704,0.005704,0.005704,0.005704,0.005704,0.005704,0.005704,0.005704,0.005704,0.005704,0.005704,0.005704,0.005704
asn=0    	id=-1  	Main	creating 10 "node" nodes...
asn=0    	id=-1  	Main	starting simulation main loop...
asn=0    	id=-1  	Main	add network to timeslot switcher
asn=0    	id=-1  	Main	network = [object Object]
asn=157785	id=-1  	Main	periodic neighbor processing for all nodes
asn=315569	id=-1  	Main	periodic neighbor processing for all nodes
asn=473353	id=-1  	Main	periodic neighbor processing for all nodes
asn=631137	id=-1  	Main	periodic neighbor processing for all nodes
asn=788921	id=-1  	Main	periodic neighbor processing for all nodes
asn=946705	id=-1  	Main	periodic neighbor processing for all nodes
asn=1104489	id=-1  	Main	periodic neighbor processing for all nodes
asn=1262272	id=-1  	Main	ending simulation at 7199.999 seconds
asn=1262272	id=-1  	Main	packet stats: PDR=99.920% generated=3745 received=3744 lost=3 (tx_limit/queue/routing/scheduling/other=3/0/0/0/0)
asn=1262272	id=-1  	Main	link stats: PAR=53.846% tx=9399 acked=5061
asn=1262272	id=-1  	Main	current-consumed=3.445 current-consumed-when-joined=3.445
asn=1262272	id=-1  	Main	simulation completed, results saved at /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/results/single_model_diff_packet_period/7200s-5704-17-0
