asn=0    	id=-1  	Main	copying configuration file /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/config.json to output directory /home/lkw/tsch-sim-history/tsch-sim/examples/mesh/results/energy_consumption_with_time/energy-with-time-10716s-1200-0/config.json
asn=0    	id=-1  	Main	initializing 1200 seconds long simulation...
asn=0    	id=-1  	network	network stats has been reset
asn=0    	id=-1  	TSCH	Orchestra: initializing Orchestra infrastructure
asn=0    	id=-1  	Scheduler	time.timeline.slot_timings 0.010716,0.010716,0.010716,0.010716,0.010716,0.010716,0.010716,0.010716,0.010716,0.010716,0.010716,0.010716,0.010716,0.010716,0.010716,0.010716,0.010716
asn=0    	id=-1  	Main	creating 8 "node" nodes...
asn=0    	id=1   	node	node stats has been reset
asn=0    	id=2   	node	node stats has been reset
asn=0    	id=3   	node	node stats has been reset
asn=0    	id=4   	node	node stats has been reset
asn=0    	id=5   	node	node stats has been reset
asn=0    	id=6   	node	node stats has been reset
asn=0    	id=7   	node	node stats has been reset
asn=0    	id=8   	node	node stats has been reset
asn=0    	id=-1  	Main	generating a mesh network with 8 nodes and 5 degrees
asn=0    	id=1   	Main	Set position x=14.75 y=-29.03
asn=0    	id=2   	Main	Set position x=24.78 y=43.02
asn=0    	id=3   	Main	Set position x=40.01 y=-51.68
asn=0    	id=4   	Main	Set position x=54.17 y=86.66
asn=0    	id=5   	Main	Set position x=-73.92 y=-10.56
asn=0    	id=6   	Main	Set position x=-17.06 y=62.97
asn=0    	id=7   	Main	Set position x=34.28 y=92.86
asn=0    	id=8   	Main	Set position x=-10.83 y=16.15
asn=0    	id=-1  	App	new packet source, from=2 for=1 period=3 warmup=100
asn=0    	id=-1  	App	new packet source, from=3 for=1 period=3 warmup=100
asn=0    	id=-1  	App	new packet source, from=4 for=1 period=3 warmup=100
asn=0    	id=-1  	App	new packet source, from=5 for=1 period=3 warmup=100
asn=0    	id=-1  	App	new packet source, from=6 for=1 period=3 warmup=100
asn=0    	id=-1  	App	new packet source, from=7 for=1 period=3 warmup=100
asn=0    	id=-1  	App	new packet source, from=8 for=1 period=3 warmup=100
asn=0    	id=-1  	Main	starting simulation main loop...
asn=0    	id=-1  	Main	add network to timeslot switcher
asn=0    	id=-1  	Main	network = [object Object]
asn=0    	id=1   	TSCH	Orchestra: *** initializing
asn=0    	id=1   	TSCH	Orchestra: initializing rule EB per time source (handle=0 slotframe_size=397)
asn=0    	id=1   	TSCH	Orchestra: initializing rule unicast per neighbor storing (handle=1 slotframe_size=17)
asn=0    	id=1   	TSCH	Orchestra: storing rule, receiver based
asn=0    	id=1   	TSCH	Orchestra: initializing rule default common (handle=2 slotframe_size=31)
asn=0    	id=1   	TSCH	Orchestra: initialization done
asn=0    	id=1   	Node	becomes TSCH coordinator
asn=0    	id=2   	TSCH	Orchestra: *** initializing
asn=0    	id=2   	TSCH	Orchestra: initializing rule EB per time source (handle=0 slotframe_size=397)
asn=0    	id=2   	TSCH	Orchestra: initializing rule unicast per neighbor storing (handle=1 slotframe_size=17)
asn=0    	id=2   	TSCH	Orchestra: storing rule, receiver based
asn=0    	id=2   	TSCH	Orchestra: initializing rule default common (handle=2 slotframe_size=31)
asn=0    	id=2   	TSCH	Orchestra: initialization done
asn=0    	id=2   	Node	scanning on channel=15...
asn=0    	id=3   	TSCH	Orchestra: *** initializing
asn=0    	id=3   	TSCH	Orchestra: initializing rule EB per time source (handle=0 slotframe_size=397)
asn=0    	id=3   	TSCH	Orchestra: initializing rule unicast per neighbor storing (handle=1 slotframe_size=17)
asn=0    	id=3   	TSCH	Orchestra: storing rule, receiver based
asn=0    	id=3   	TSCH	Orchestra: initializing rule default common (handle=2 slotframe_size=31)
asn=0    	id=3   	TSCH	Orchestra: initialization done
asn=0    	id=3   	Node	scanning on channel=15...
asn=0    	id=4   	TSCH	Orchestra: *** initializing
asn=0    	id=4   	TSCH	Orchestra: initializing rule EB per time source (handle=0 slotframe_size=397)
asn=0    	id=4   	TSCH	Orchestra: initializing rule unicast per neighbor storing (handle=1 slotframe_size=17)
asn=0    	id=4   	TSCH	Orchestra: storing rule, receiver based
asn=0    	id=4   	TSCH	Orchestra: initializing rule default common (handle=2 slotframe_size=31)
asn=0    	id=4   	TSCH	Orchestra: initialization done
asn=0    	id=4   	Node	scanning on channel=26...
asn=0    	id=5   	TSCH	Orchestra: *** initializing
asn=0    	id=5   	TSCH	Orchestra: initializing rule EB per time source (handle=0 slotframe_size=397)
asn=0    	id=5   	TSCH	Orchestra: initializing rule unicast per neighbor storing (handle=1 slotframe_size=17)
asn=0    	id=5   	TSCH	Orchestra: storing rule, receiver based
asn=0    	id=5   	TSCH	Orchestra: initializing rule default common (handle=2 slotframe_size=31)
asn=0    	id=5   	TSCH	Orchestra: initialization done
asn=0    	id=5   	Node	scanning on channel=25...
asn=0    	id=6   	TSCH	Orchestra: *** initializing
asn=0    	id=6   	TSCH	Orchestra: initializing rule EB per time source (handle=0 slotframe_size=397)
asn=0    	id=6   	TSCH	Orchestra: initializing rule unicast per neighbor storing (handle=1 slotframe_size=17)
asn=0    	id=6   	TSCH	Orchestra: storing rule, receiver based
asn=0    	id=6   	TSCH	Orchestra: initializing rule default common (handle=2 slotframe_size=31)
asn=0    	id=6   	TSCH	Orchestra: initialization done
asn=0    	id=6   	Node	scanning on channel=26...
asn=0    	id=7   	TSCH	Orchestra: *** initializing
asn=0    	id=7   	TSCH	Orchestra: initializing rule EB per time source (handle=0 slotframe_size=397)
asn=0    	id=7   	TSCH	Orchestra: initializing rule unicast per neighbor storing (handle=1 slotframe_size=17)
asn=0    	id=7   	TSCH	Orchestra: storing rule, receiver based
asn=0    	id=7   	TSCH	Orchestra: initializing rule default common (handle=2 slotframe_size=31)
asn=0    	id=7   	TSCH	Orchestra: initialization done
asn=0    	id=7   	Node	scanning on channel=25...
asn=0    	id=8   	TSCH	Orchestra: *** initializing
asn=0    	id=8   	TSCH	Orchestra: initializing rule EB per time source (handle=0 slotframe_size=397)
asn=0    	id=8   	TSCH	Orchestra: initializing rule unicast per neighbor storing (handle=1 slotframe_size=17)
asn=0    	id=8   	TSCH	Orchestra: storing rule, receiver based
asn=0    	id=8   	TSCH	Orchestra: initializing rule default common (handle=2 slotframe_size=31)
asn=0    	id=8   	TSCH	Orchestra: initialization done
asn=0    	id=8   	Node	scanning on channel=25...
asn=1    	id=5   	Node	add neighbor id=1
asn=1    	id=5   	TSCH	joined/associated at 0.011 on receiving an EB packet from 1
asn=1    	id=5   	TSCH	Orchestra: new time source 1
asn=1    	id=5   	TSCH	Orchestra: storing mode: add uc cell to 1, timeslot=1
asn=1    	id=5   	RPL	DIS output to -1
asn=1    	id=7   	Node	add neighbor id=1
asn=1    	id=7   	TSCH	joined/associated at 0.011 on receiving an EB packet from 1
asn=1    	id=7   	TSCH	Orchestra: new time source 1
asn=1    	id=7   	TSCH	Orchestra: storing mode: add uc cell to 1, timeslot=1
asn=1    	id=7   	RPL	DIS output to -1
asn=1    	id=8   	Node	add neighbor id=1
asn=1    	id=8   	TSCH	joined/associated at 0.011 on receiving an EB packet from 1
asn=1    	id=8   	TSCH	Orchestra: new time source 1
asn=1    	id=8   	TSCH	Orchestra: storing mode: add uc cell to 1, timeslot=1
asn=1    	id=8   	RPL	DIS output to -1
asn=94   	id=2   	Node	scanning on channel=25...
asn=94   	id=3   	Node	scanning on channel=20...
asn=94   	id=4   	Node	scanning on channel=25...
asn=94   	id=6   	Node	scanning on channel=15...
asn=188  	id=6   	Node	scanning on channel=25...
asn=188  	id=4   	Node	scanning on channel=20...
asn=188  	id=3   	Node	scanning on channel=26...
asn=276  	id=1   	RPL	DIO output to -1
asn=279  	id=5   	RPL	DIO input from 1
asn=279  	id=5   	RPL	DIO output to 1
asn=279  	id=8   	RPL	DIO input from 1
asn=279  	id=8   	RPL	DIO output to 1
asn=282  	id=6   	Node	scanning on channel=26...
asn=282  	id=2   	Node	scanning on channel=26...
asn=290  	id=1   	Node	add neighbor id=8
asn=290  	id=1   	RPL	DIO input from 8
asn=290  	id=5   	Node	tx done to=1 numtx=1 acked=false
asn=290  	id=8   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=290  	id=8   	RPL	DIO output to 1
asn=307  	id=1   	RPL	DIO input from 8
asn=307  	id=8   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=307  	id=8   	RPL	DIO output to 1
asn=324  	id=1   	RPL	DIO input from 8
asn=324  	id=8   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=324  	id=8   	RPL	DIO output to 1
asn=341  	id=1   	RPL	DIO input from 8
asn=341  	id=8   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=341  	id=8   	RPL	parent switch: null -> 1
asn=341  	id=8   	Node	add the default route via 1
asn=358  	id=1   	Node	add neighbor id=5
asn=358  	id=1   	RPL	DIO input from 5
asn=358  	id=5   	Node	tx done to=1 numtx=2 acked=true, remove packet
asn=358  	id=5   	RPL	DIO output to 1
asn=375  	id=1   	RPL	DIO input from 5
asn=375  	id=5   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=375  	id=5   	RPL	DIO output to 1
asn=376  	id=6   	Node	scanning on channel=20...
asn=376  	id=4   	Node	scanning on channel=26...
asn=376  	id=2   	Node	scanning on channel=15...
asn=392  	id=5   	Node	tx done to=1 numtx=1 acked=false
asn=426  	id=1   	RPL	DIO input from 5
asn=426  	id=5   	Node	tx done to=1 numtx=2 acked=true, remove packet
asn=426  	id=5   	RPL	parent switch: null -> 1
asn=426  	id=5   	Node	add the default route via 1
asn=470  	id=3   	Node	scanning on channel=20...
asn=470  	id=4   	Node	scanning on channel=15...
asn=470  	id=2   	Node	scanning on channel=25...
asn=564  	id=4   	Node	scanning on channel=20...
asn=564  	id=3   	Node	scanning on channel=15...
asn=642  	id=5   	RPL	DAO output
asn=647  	id=5   	Node	tx done to=1 numtx=1 acked=false
asn=658  	id=6   	Node	scanning on channel=15...
asn=658  	id=2   	Node	scanning on channel=15...
asn=658  	id=4   	Node	scanning on channel=25...
asn=698  	id=8   	RPL	DAO output
asn=698  	id=1   	RPL	DAO input from 8
asn=698  	id=1   	Node	add route to 8 via 8
asn=698  	id=1   	TSCH	Orchestra: child added 8
asn=698  	id=1   	TSCH	Orchestra: storing mode: add uc cell to 8, timeslot=8
asn=698  	id=1   	RPL	DAO ACK output 241 0
asn=698  	id=5   	Node	tx done to=1 numtx=2 acked=false
asn=698  	id=8   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=698  	id=8   	TSCH	Orchestra: parent acked a DAO
asn=705  	id=8   	RPL	got DAO ACK seqno 241 (our 241), status 0
asn=705  	id=1   	Node	tx done to=8 numtx=1 acked=true, remove packet
asn=749  	id=1   	RPL	DAO input from 5
asn=749  	id=1   	Node	add route to 5 via 5
asn=749  	id=1   	TSCH	Orchestra: child added 5
asn=749  	id=1   	TSCH	Orchestra: storing mode: add uc cell to 5, timeslot=5
asn=749  	id=1   	RPL	DAO ACK output 241 0
asn=749  	id=5   	Node	tx done to=1 numtx=3 acked=true, remove packet
asn=749  	id=5   	TSCH	Orchestra: parent acked a DAO
asn=752  	id=4   	Node	scanning on channel=26...
asn=752  	id=3   	Node	scanning on channel=25...
asn=753  	id=5   	RPL	got DAO ACK seqno 241 (our 241), status 0
asn=753  	id=1   	Node	tx done to=5 numtx=1 acked=true, remove packet
asn=846  	id=2   	Node	scanning on channel=26...
asn=846  	id=6   	Node	scanning on channel=20...
asn=846  	id=3   	Node	scanning on channel=15...
asn=940  	id=4   	Node	scanning on channel=20...
asn=940  	id=2   	Node	scanning on channel=15...
asn=940  	id=6   	Node	scanning on channel=26...
asn=940  	id=3   	Node	scanning on channel=26...
asn=954  	id=8   	RPL	DIO output to -1
asn=961  	id=1   	RPL	DIO input from 8
asn=961  	id=5   	Node	add neighbor id=8
asn=961  	id=5   	RPL	DIO input from 8
asn=961  	id=7   	Node	add neighbor id=8
asn=961  	id=7   	RPL	DIO input from 8
asn=961  	id=7   	RPL	DIO output to 8
asn=992  	id=8   	Node	add neighbor id=7
asn=992  	id=8   	RPL	DIO input from 7
asn=992  	id=7   	Node	tx done to=8 numtx=1 acked=true, remove packet
asn=992  	id=7   	RPL	DIO output to 8
asn=1023 	id=8   	RPL	DIO input from 7
asn=1023 	id=7   	Node	tx done to=8 numtx=1 acked=false
asn=1034 	id=3   	Node	scanning on channel=15...
asn=1034 	id=4   	Node	scanning on channel=25...
asn=1049 	id=1   	RPL	DIO output to -1
asn=1054 	id=5   	RPL	DIO input from 1
asn=1054 	id=8   	RPL	DIO input from 1
asn=1054 	id=7   	Node	tx done to=8 numtx=2 acked=false
asn=1104 	id=5   	RPL	DIO output to -1
asn=1116 	id=1   	RPL	DIO input from 5
asn=1116 	id=7   	Node	add neighbor id=5
asn=1116 	id=7   	RPL	DIO input from 5
asn=1116 	id=8   	Node	add neighbor id=5
asn=1116 	id=8   	RPL	DIO input from 5
asn=1128 	id=3   	Node	scanning on channel=25...
asn=1128 	id=2   	Node	scanning on channel=26...
asn=1128 	id=6   	Node	scanning on channel=15...
asn=1147 	id=7   	Node	tx done to=8 numtx=3 acked=false
asn=1196 	id=6   	Node	add neighbor id=5
asn=1196 	id=6   	TSCH	joined/associated at 12.816 on receiving an EB packet from 5
asn=1196 	id=6   	TSCH	Orchestra: new time source 5
asn=1196 	id=6   	TSCH	Orchestra: storing mode: add uc cell to 5, timeslot=5
asn=1196 	id=6   	RPL	DIS output to -1
asn=1209 	id=1   	Node	add neighbor id=6
asn=1209 	id=1   	RPL	received a DIS from 6
asn=1209 	id=7   	Node	add neighbor id=6
asn=1209 	id=7   	RPL	received a DIS from 6
asn=1209 	id=8   	Node	add neighbor id=6
asn=1209 	id=8   	RPL	received a DIS from 6
asn=1222 	id=4   	Node	scanning on channel=20...
asn=1316 	id=3   	Node	scanning on channel=15...
asn=1316 	id=4   	Node	scanning on channel=25...
asn=1316 	id=2   	Node	scanning on channel=15...
asn=1333 	id=7   	Node	tx done to=8 numtx=4 acked=true, remove packet
asn=1333 	id=7   	RPL	parent switch: null -> 8
asn=1333 	id=7   	Node	add the default route via 8
asn=1333 	id=7   	TSCH	Orchestra: new time source 8
asn=1333 	id=7   	TSCH	Orchestra: storing mode: remove uc cell to 1, timeslot=1
asn=1333 	id=7   	TSCH	Orchestra: storing mode: add uc cell to 8, timeslot=8
asn=1410 	id=4   	Node	scanning on channel=20...
asn=1410 	id=2   	Node	scanning on channel=26...
asn=1451 	id=2   	RPL	DIS output to -1
asn=1504 	id=3   	Node	scanning on channel=26...
asn=1504 	id=4   	Node	scanning on channel=25...
asn=1504 	id=2   	Node	scanning on channel=20...
asn=1505 	id=1   	RPL	DIO output to -1
asn=1519 	id=5   	RPL	DIO input from 1
asn=1519 	id=7   	RPL	DIO input from 1
asn=1519 	id=7   	RPL	DIO output to 1
asn=1519 	id=8   	RPL	DIO input from 1
asn=1521 	id=8   	RPL	DIO output to -1
asn=1550 	id=1   	RPL	DIO input from 8
asn=1550 	id=5   	RPL	DIO input from 8
asn=1550 	id=7   	Node	tx done to=1 numtx=1 acked=false
asn=1581 	id=1   	Node	add neighbor id=7
asn=1581 	id=1   	RPL	DIO input from 7
asn=1581 	id=7   	Node	tx done to=1 numtx=2 acked=false
asn=1595 	id=2   	Node	add neighbor id=7
asn=1595 	id=2   	TSCH	joined/associated at 17.092 on receiving an EB packet from 7
asn=1595 	id=2   	TSCH	Orchestra: new time source 7
asn=1595 	id=2   	TSCH	Orchestra: storing mode: add uc cell to 7, timeslot=7
asn=1595 	id=2   	RPL	DIS output to -1
asn=1598 	id=3   	Node	scanning on channel=15...
asn=1598 	id=4   	Node	scanning on channel=15...
asn=1612 	id=1   	Node	add neighbor id=2
asn=1612 	id=1   	RPL	received a DIS from 2
asn=1612 	id=6   	Node	add neighbor id=2
asn=1612 	id=6   	RPL	warning: dis_input: not in an instance yet, discard
asn=1612 	id=7   	Node	add neighbor id=2
asn=1612 	id=7   	RPL	received a DIS from 2
asn=1612 	id=8   	Node	add neighbor id=2
asn=1612 	id=8   	RPL	received a DIS from 2
asn=1643 	id=7   	Node	tx done to=1 numtx=3 acked=false
asn=1685 	id=7   	RPL	DAO output
asn=1691 	id=8   	RPL	DAO input from 7
asn=1691 	id=8   	Node	add route to 7 via 7
asn=1691 	id=8   	TSCH	Orchestra: child added 7
asn=1691 	id=8   	TSCH	Orchestra: storing mode: add uc cell to 7, timeslot=7
asn=1691 	id=8   	RPL	DAO ACK output 241 0
asn=1691 	id=7   	Node	tx done to=8 numtx=1 acked=true, remove packet
asn=1691 	id=7   	TSCH	Orchestra: parent acked a DAO
asn=1692 	id=3   	Node	scanning on channel=26...
asn=1692 	id=4   	Node	scanning on channel=20...
asn=1701 	id=1   	RPL	DAO input from 8
asn=1701 	id=1   	Node	add route to 7 via 8
asn=1701 	id=1   	RPL	DAO ACK output 241 0
asn=1701 	id=8   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=1701 	id=8   	TSCH	Orchestra: parent acked a DAO
asn=1707 	id=7   	RPL	got DAO ACK seqno 241 (our 241), status 0
asn=1707 	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet
asn=1708 	id=8   	RPL	got DAO ACK seqno 241 (our 241), status 0
asn=1708 	id=1   	Node	tx done to=8 numtx=1 acked=true, remove packet
asn=1786 	id=3   	Node	scanning on channel=20...
asn=1786 	id=4   	Node	scanning on channel=25...
asn=1807 	id=3   	RPL	DIS output to -1
asn=1829 	id=7   	Node	tx done to=1 numtx=4 acked=true, remove packet
asn=1940 	id=4   	RPL	DIS output to -1
asn=1971 	id=6   	RPL	DIS output to -1
asn=1974 	id=4   	Node	scanning on channel=15...
asn=1984 	id=2   	Node	add neighbor id=6
asn=1984 	id=2   	RPL	warning: dis_input: not in an instance yet, discard
asn=1984 	id=5   	Node	add neighbor id=6
asn=1984 	id=5   	RPL	received a DIS from 6
asn=1984 	id=7   	RPL	received a DIS from 6
asn=1984 	id=8   	RPL	received a DIS from 6
asn=2009 	id=7   	RPL	DIO output to -1
asn=2015 	id=2   	RPL	DIO input from 7
asn=2015 	id=2   	RPL	DIO output to 7
asn=2015 	id=5   	Node	add neighbor id=7
asn=2015 	id=5   	RPL	DIO input from 7
asn=2015 	id=6   	Node	add neighbor id=7
asn=2015 	id=6   	RPL	DIO input from 7
asn=2015 	id=6   	RPL	DIO output to 7
asn=2015 	id=8   	RPL	DIO input from 7
asn=2030 	id=7   	RPL	DIO input from 2
asn=2030 	id=2   	Node	tx done to=7 numtx=1 acked=true, remove packet
asn=2030 	id=2   	RPL	DIO output to 7
asn=2046 	id=7   	RPL	DIO input from 6
asn=2046 	id=6   	Node	tx done to=7 numtx=1 acked=true, remove packet
asn=2046 	id=6   	RPL	DIO output to 7
asn=2047 	id=7   	RPL	DIO input from 2
asn=2047 	id=2   	Node	tx done to=7 numtx=1 acked=true, remove packet
asn=2047 	id=2   	RPL	DIO output to 7
asn=2064 	id=7   	RPL	DIO input from 2
asn=2064 	id=2   	Node	tx done to=7 numtx=1 acked=true, remove packet
asn=2064 	id=2   	RPL	DIO output to 7
asn=2068 	id=4   	Node	scanning on channel=25...
asn=2077 	id=7   	RPL	DIO input from 6
asn=2077 	id=6   	Node	tx done to=7 numtx=1 acked=true, remove packet
asn=2077 	id=6   	RPL	DIO output to 7
asn=2081 	id=7   	RPL	DIO input from 2
asn=2081 	id=2   	Node	tx done to=7 numtx=1 acked=true, remove packet
asn=2081 	id=2   	RPL	parent switch: null -> 7
asn=2081 	id=2   	Node	add the default route via 7
asn=2108 	id=7   	RPL	DIO input from 6
asn=2108 	id=6   	Node	tx done to=7 numtx=1 acked=true, remove packet
asn=2108 	id=6   	RPL	DIO output to 7
asn=2139 	id=7   	RPL	DIO input from 6
asn=2139 	id=6   	Node	tx done to=7 numtx=1 acked=true, remove packet
asn=2139 	id=6   	RPL	parent switch: null -> 7
asn=2139 	id=6   	Node	add the default route via 7
asn=2139 	id=6   	TSCH	Orchestra: new time source 7
asn=2139 	id=6   	TSCH	Orchestra: storing mode: remove uc cell to 5, timeslot=5
asn=2139 	id=6   	TSCH	Orchestra: storing mode: add uc cell to 7, timeslot=7
asn=2162 	id=3   	Node	scanning on channel=25...
asn=2207 	id=8   	RPL	DIO output to -1
asn=2232 	id=1   	RPL	DIO input from 8
asn=2232 	id=2   	Node	add neighbor id=8
asn=2232 	id=2   	RPL	DIO input from 8
asn=2232 	id=6   	Node	add neighbor id=8
asn=2232 	id=6   	RPL	DIO input from 8
asn=2232 	id=6   	RPL	DIO output to 8
asn=2232 	id=7   	RPL	DIO input from 8
asn=2256 	id=3   	Node	scanning on channel=15...
asn=2263 	id=8   	RPL	DIO input from 6
asn=2263 	id=6   	Node	tx done to=8 numtx=1 acked=true, remove packet
asn=2263 	id=6   	RPL	DIO output to 8
asn=2294 	id=8   	RPL	DIO input from 6
asn=2294 	id=6   	Node	tx done to=8 numtx=1 acked=true, remove packet
asn=2294 	id=6   	RPL	DIO output to 8
asn=2312 	id=2   	RPL	DAO output
asn=2319 	id=7   	RPL	DAO input from 2
asn=2319 	id=7   	Node	add route to 2 via 2
asn=2319 	id=7   	TSCH	Orchestra: child added 2
asn=2319 	id=7   	TSCH	Orchestra: storing mode: add uc cell to 2, timeslot=2
asn=2319 	id=7   	RPL	DAO ACK output 241 0
asn=2319 	id=2   	Node	tx done to=7 numtx=1 acked=true, remove packet
asn=2319 	id=2   	TSCH	Orchestra: parent acked a DAO
asn=2320 	id=8   	RPL	DAO input from 7
asn=2320 	id=8   	Node	add route to 2 via 7
asn=2320 	id=8   	RPL	DAO ACK output 241 0
asn=2320 	id=7   	Node	tx done to=8 numtx=1 acked=true, remove packet
asn=2320 	id=7   	TSCH	Orchestra: parent acked a DAO
asn=2325 	id=8   	RPL	DIO input from 6
asn=2325 	id=6   	Node	tx done to=8 numtx=1 acked=true, remove packet
asn=2325 	id=6   	RPL	DIO output to 8
asn=2330 	id=1   	RPL	DAO input from 8
asn=2330 	id=1   	Node	add route to 2 via 8
asn=2330 	id=1   	RPL	DAO ACK output 241 0
asn=2330 	id=8   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=2330 	id=8   	TSCH	Orchestra: parent acked a DAO
asn=2331 	id=2   	RPL	got DAO ACK seqno 241 (our 241), status 0
asn=2331 	id=7   	Node	tx done to=2 numtx=1 acked=true, remove packet
asn=2336 	id=7   	RPL	got DAO ACK seqno 241 (our 241), status 0
asn=2336 	id=8   	Node	tx done to=7 numtx=1 acked=false
asn=2337 	id=8   	RPL	got DAO ACK seqno 241 (our 241), status 0
asn=2337 	id=1   	Node	tx done to=8 numtx=1 acked=true, remove packet
asn=2350 	id=3   	Node	scanning on channel=26...
asn=2350 	id=5   	RPL	DIO output to -1
asn=2353 	id=8   	Node	tx done to=7 numtx=2 acked=true, remove packet
asn=2356 	id=1   	RPL	DIO input from 5
asn=2356 	id=6   	Node	tx done to=8 numtx=1 acked=false
asn=2363 	id=6   	RPL	DAO output
asn=2370 	id=7   	RPL	DAO input from 6
asn=2370 	id=7   	Node	add route to 6 via 6
asn=2370 	id=7   	TSCH	Orchestra: child added 6
asn=2370 	id=7   	TSCH	Orchestra: storing mode: add uc cell to 6, timeslot=6
asn=2370 	id=7   	RPL	DAO ACK output 241 0
asn=2370 	id=6   	Node	tx done to=7 numtx=1 acked=true, remove packet
asn=2370 	id=6   	TSCH	Orchestra: parent acked a DAO
asn=2371 	id=8   	RPL	DAO input from 7
asn=2371 	id=8   	Node	add route to 6 via 7
asn=2371 	id=8   	RPL	DAO ACK output 241 0
asn=2371 	id=7   	Node	tx done to=8 numtx=1 acked=false
asn=2381 	id=1   	RPL	DAO input from 8
asn=2381 	id=1   	Node	add route to 6 via 8
asn=2381 	id=1   	RPL	DAO ACK output 241 0
asn=2381 	id=8   	Node	tx done to=1 numtx=1 acked=true, remove packet
asn=2381 	id=8   	TSCH	Orchestra: parent acked a DAO
asn=2386 	id=6   	RPL	got DAO ACK seqno 241 (our 241), status 0
asn=2386 	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet
asn=2387 	id=7   	RPL	got DAO ACK seqno 241 (our 241), status 0
asn=2387 	id=8   	Node	tx done to=7 numtx=1 acked=false
asn=2388 	id=8   	RPL	got DAO ACK seqno 241 (our 241), status 0
asn=2388 	id=1   	Node	tx done to=8 numtx=1 acked=true, remove packet
asn=2388 	id=7   	Node	tx done to=8 numtx=2 acked=false
asn=2390 	id=3   	Node	add neighbor id=8
asn=2390 	id=3   	TSCH	joined/associated at 25.611 on receiving an EB packet from 8
asn=2390 	id=3   	TSCH	Orchestra: new time source 8
asn=2390 	id=3   	TSCH	Orchestra: storing mode: add uc cell to 8, timeslot=8
asn=2390 	id=3   	RPL	DIS output to -1
asn=2404 	id=8   	Node	tx done to=7 numtx=2 acked=true, remove packet
asn=2418 	id=1   	Node	add neighbor id=3
asn=2418 	id=1   	RPL	received a DIS from 3
asn=2418 	id=2   	Node	add neighbor id=3
asn=2418 	id=2   	RPL	received a DIS from 3
asn=2418 	id=5   	Node	add neighbor id=3
asn=2418 	id=5   	RPL	received a DIS from 3
asn=2418 	id=6   	Node	add neighbor id=3
asn=2418 	id=6   	RPL	received a DIS from 3
asn=2418 	id=8   	Node	add neighbor id=3
asn=2418 	id=8   	RPL	received a DIS from 3
asn=2422 	id=7   	Node	tx done to=8 numtx=3 acked=true, remove packet
asn=2422 	id=7   	TSCH	Orchestra: parent acked a DAO
asn=2449 	id=8   	RPL	DIO input from 6
asn=2449 	id=6   	Node	tx done to=8 numtx=2 acked=true, remove packet
asn=2449 	id=6   	RPL	parent switch: 7 -> 8
asn=2449 	id=6   	Node	remove the default route
asn=2449 	id=6   	Node	add the default route via 8
asn=2449 	id=6   	TSCH	Orchestra: new time source 8
asn=2449 	id=6   	TSCH	Orchestra: storing mode: remove uc cell to 7, timeslot=7
asn=2449 	id=6   	TSCH	Orchestra: storing mode: add uc cell to 8, timeslot=8
asn=2538 	id=4   	Node	scanning on channel=15...
